datetime,precipitation_mm,soil_moisture,humidity_pct,temperature_c,rainfall_6h,rainfall_24h,rainfall_72h
2019-06-08 10:00:00+05:30,0.4,0.508,88.73486,22.3025,5.000000089406967,12.600000023841858,33.700000301003456
2019-06-08 11:00:00+05:30,0.2,0.506,78.404854,24.3525,3.0000000447034836,12.500000014901161,32.30000028014183
2019-06-08 12:00:00+05:30,0.2,0.505,75.8922,25.0525,2.200000047683716,12.600000016391277,32.1000002771616
2019-06-08 13:00:00+05:30,0.5,0.505,78.90435,24.452501,2.100000023841858,11.49999999254942,31.900000289082527
2019-06-08 14:00:00+05:30,1.1,0.509,81.82149,24.0525,2.700000047683716,11.700000040233135,32.700000301003456
2019-06-08 15:00:00+05:30,0.2,0.507,83.13545,24.452501,2.600000038743019,11.800000041723251,32.60000029206276
2019-06-08 16:00:00+05:30,0.2,0.505,84.0993,23.9025,2.400000035762787,11.800000041723251,32.30000029504299
2019-06-08 17:00:00+05:30,0.4,0.504,91.24957,22.6025,2.600000038743019,12.1000000461936,32.40000028908253
2019-06-08 18:00:00+05:30,0.1,0.502,95.805824,21.8525,2.500000037252903,12.000000044703484,32.200000278651714
2019-06-08 19:00:00+05:30,0.0,0.501,96.3658,20.7525,2.000000037252903,11.700000032782555,31.600000254809856
2019-06-08 20:00:00+05:30,0.1,0.5,95.18044,20.7525,1.0000000149011612,11.500000022351742,31.400000244379044
2019-06-08 21:00:00+05:30,0.2,0.5,88.97776,21.9025,1.0000000149011612,11.600000023841858,31.20000024139881
2019-06-08 22:00:00+05:30,0.2,0.5,94.878525,20.5525,1.0000000149011612,11.80000002682209,30.300000220537186
2019-06-08 23:00:00+05:30,0.3,0.5,93.70746,20.5525,0.9000000208616257,12.100000038743019,29.500000208616257
2019-06-09 00:00:00+05:30,0.7,0.506,88.11261,21.4025,1.5000000074505806,12.80000002682209,29.4000001847744
2019-06-09 01:00:00+05:30,1.2,0.516,93.98572,20.2525,2.7000000551342964,14.000000074505806,30.100000232458115
2019-06-09 02:00:00+05:30,1.6,0.509,97.54943,19.952501,4.200000077486038,15.2000000923872,31.300000250339508
2019-06-09 03:00:00+05:30,1.0,0.516,97.85527,20.1025,5.000000074505806,15.300000116229057,32.00000023841858
2019-06-09 04:00:00+05:30,0.8,0.517,99.69029,19.7525,5.600000083446503,14.000000223517418,32.30000025033951
2019-06-09 05:00:00+05:30,1.4,0.52,98.77407,20.6025,6.700000047683716,13.200000151991844,30.70000022649765
2019-06-09 06:00:00+05:30,5.2,0.509,99.69307,20.952501,11.199999868869781,17.39999996125698,35.80000003427267
2019-06-09 07:00:00+05:30,5.4,0.51,99.082794,21.1025,15.399999916553497,22.200000032782555,41.2000001296401
2019-06-09 08:00:00+05:30,4.7,0.51,98.77962,21.202501,18.499999701976776,26.39999984204769,45.89999993890524
2019-06-09 09:00:00+05:30,3.9,0.514,97.878494,21.5525,21.399999797344208,29.999999925494194,49.60000003129244
2019-06-09 10:00:00+05:30,2.3,0.497,97.28976,22.0525,22.899999737739563,31.899999871850014,51.599999971687794
2019-06-09 11:00:00+05:30,1.8,0.511,96.701195,22.2525,23.299999713897705,33.499999821186066,53.29999992251396
2019-06-09 12:00:00+05:30,1.4,0.515,85.33311,23.2525,19.49999988079071,34.699999794363976,54.49999989569187
2019-06-09 13:00:00+05:30,1.5,0.517,86.20699,24.1025,15.599999785423279,35.699999794363976,55.899999894201756
2019-06-09 14:00:00+05:30,2.8,0.506,96.69993,22.202501,13.699999928474426,37.3999997228384,58.19999984651804
2019-06-09 15:00:00+05:30,0.7,0.508,94.97382,23.1025,10.499999821186066,37.89999970793724,58.29999981075525
2019-06-09 16:00:00+05:30,0.9,0.513,94.36645,22.3525,9.099999845027924,38.59999968111515,58.99999978393316
2019-06-09 17:00:00+05:30,1.0,0.515,97.58857,22.1025,8.29999989271164,39.199999675154686,59.89999978244305
2019-06-09 18:00:00+05:30,0.4,0.514,95.515564,21.952501,7.299999922513962,39.499999679625034,60.29999978840351
2019-06-09 19:00:00+05:30,0.9,0.52,91.21793,22.1025,6.699999898672104,40.399999655783176,61.19999976456165
2019-06-09 20:00:00+05:30,1.0,0.511,93.767204,21.8525,4.89999994635582,41.29999965429306,62.19999976456165
2019-06-09 21:00:00+05:30,0.9,0.517,94.053925,21.8025,5.099999934434891,41.99999962747097,62.89999973773956
2019-06-09 22:00:00+05:30,0.9,0.518,99.693214,21.0025,5.099999934434891,42.69999960064888,63.39999970793724
2019-06-09 23:00:00+05:30,1.0,0.519,98.47942,21.452501,5.099999934434891,43.39999958872795,63.999999701976776
2019-06-10 00:00:00+05:30,1.9,0.499,99.08316,21.1525,6.599999904632568,44.59999957680702,65.89999967813492
2019-06-10 01:00:00+05:30,4.1,0.508,99.69241,20.6525,9.799999833106995,47.499999433755875,69.99999958276749
2019-06-10 02:00:00+05:30,4.4,0.52,100.0,20.6525,13.199999928474426,50.29999950528145,74.39999967813492
2019-06-10 03:00:00+05:30,2.6,0.516,99.69227,20.6025,14.899999856948853,51.89999940991402,76.99999958276749
2019-06-10 04:00:00+05:30,1.4,0.519,99.69227,20.6025,15.399999856948853,52.49999937415123,78.39999955892563
2019-06-10 05:00:00+05:30,1.8,0.494,99.38607,20.7525,16.199999809265137,52.89999935030937,80.19999951124191
2019-06-10 06:00:00+05:30,2.7,0.52,99.69365,21.202501,16.99999988079071,50.39999958872795,82.49999955296516
2019-06-10 07:00:00+05:30,1.8,0.507,97.57864,21.5525,14.699999928474426,46.799999445676804,83.99999949336052
2019-06-10 08:00:00+05:30,2.0,0.505,97.88164,21.7525,12.299999833106995,44.09999963641167,85.79999949038029
2019-06-10 09:00:00+05:30,2.2,0.511,95.52713,22.3025,11.899999976158142,42.39999958872795,87.59999953210354
2019-06-10 10:00:00+05:30,2.6,0.499,95.53208,22.452501,13.099999904632568,42.699999541044235,87.1999994367361
2019-06-10 11:00:00+05:30,3.2,0.494,95.8306,22.6525,14.5,44.09999963641167,90.0999994724989
2019-06-10 12:00:00+05:30,1.3,0.504,86.95057,23.5525,13.099999904632568,43.99999961256981,91.29999942332506
2019-06-10 13:00:00+05:30,0.1,0.502,86.77254,24.5025,11.3999999538064,42.599999614059925,89.79999940097332
2019-06-10 14:00:00+05:30,0.1,0.5,88.6957,25.202501,9.499999955296516,39.89999966323376,88.9999994263053
2019-06-10 15:00:00+05:30,0.1,0.499,93.34099,24.9025,7.399999909102917,39.2999996766448,88.9999994263053
2019-06-10 16:00:00+05:30,0.2,0.498,98.212105,24.0025,5.000000007450581,38.59999970346689,88.9999994263053
2019-06-10 17:00:00+05:30,0.4,0.508,92.956665,22.8525,2.1999999657273293,37.99999970942736,89.29999943077564
2019-06-10 18:00:00+05:30,0.0,0.505,94.936775,22.1025,0.9000000134110451,37.59999970346689,89.09999942779541
2019-06-10 19:00:00+05:30,0.0,0.503,93.17933,21.6025,0.800000011920929,36.69999972730875,88.79999941587448
2019-06-10 20:00:00+05:30,0.0,0.502,89.79276,21.702501,0.7000000104308128,35.69999972730875,88.49999940395355
2019-06-10 21:00:00+05:30,0.0,0.5,93.426315,20.7525,0.6000000089406967,34.79999975115061,88.39999940246344
2019-06-10 22:00:00+05:30,0.1,0.499,93.99237,20.4025,0.5000000074505806,33.99999977648258,88.49999940395355
2019-06-10 23:00:00+05:30,0.2,0.5,95.46378,20.4025,0.30000000447034836,33.199999779462814,88.69999940693378
2019-06-11 00:00:00+05:30,0.2,0.5,91.74878,21.5525,0.5000000074505806,31.499999806284904,88.89999940991402
2019-06-11 01:00:00+05:30,0.1,0.499,92.284,20.952501,0.6000000089406967,27.499999903142452,88.99999941140413
2019-06-11 02:00:00+05:30,0.2,0.499,91.691605,20.6025,0.800000011920929,23.299999810755253,88.7999994084239
2019-06-11 03:00:00+05:30,0.1,0.499,82.86092,22.1025,0.9000000134110451,20.7999999076128,87.99999943375587
2019-06-11 04:00:00+05:30,0.1,0.499,85.17354,21.702501,0.9000000134110451,19.499999932944775,85.99999953061342
2019-06-11 05:00:00+05:30,0.2,0.506,99.38563,20.6525,0.9000000134110451,17.899999983608723,83.99999948590994
2019-06-11 06:00:00+05:30,1.4,0.516,98.17432,21.202501,2.099999986588955,16.59999991208315,84.39999946206808
2019-06-11 07:00:00+05:30,1.1,0.517,97.57775,21.5025,3.1000000089406967,15.899999983608723,84.89999946206808
2019-06-11 08:00:00+05:30,0.4,0.514,94.07132,22.202501,3.300000011920929,14.299999989569187,84.79999946802855
2019-06-11 09:00:00+05:30,0.3,0.511,86.41875,23.5525,3.500000022351742,12.3999999538064,84.79999946802855
2019-06-11 10:00:00+05:30,0.4,0.509,76.840996,25.1025,3.80000002682209,10.200000055134296,84.79999946802855
2019-06-11 11:00:00+05:30,0.4,0.507,76.56172,26.3525,4.000000029802322,7.400000013411045,84.99999947100878
2019-06-11 12:00:00+05:30,0.3,0.505,77.97466,26.3525,2.9000000655651093,6.40000007301569,85.09999947994947
2019-06-11 13:00:00+05:30,0.2,0.503,82.83919,26.2525,2.0000000447034836,6.500000074505806,84.7999994829297
2019-06-11 14:00:00+05:30,0.5,0.504,85.296524,25.452501,2.100000038743019,6.90000007301569,84.19999945908785
2019-06-11 15:00:00+05:30,0.2,0.503,84.001625,25.3525,2.0000000298023224,7.000000074505806,84.19999945908785
2019-06-11 16:00:00+05:30,0.0,0.5,82.739746,25.4025,1.600000023841858,6.800000071525574,83.99999945610762
2019-06-11 17:00:00+05:30,0.0,0.495,90.26124,24.4025,1.2000000178813934,6.400000065565109,83.59999945014715
2019-06-11 18:00:00+05:30,0.0,0.495,96.11895,22.5025,0.9000000059604645,6.400000065565109,83.49999944865704
2019-06-11 19:00:00+05:30,0.0,0.494,94.640144,21.952501,0.7000000029802322,6.400000065565109,83.49999944865704
2019-06-11 20:00:00+05:30,0.0,0.493,92.61137,21.702501,0.20000000298023224,6.400000065565109,83.39999944716692
2019-06-11 21:00:00+05:30,0.0,0.493,88.714775,22.0525,0.0,6.400000065565109,83.19999944418669
2019-06-11 22:00:00+05:30,0.0,0.492,86.79345,21.8525,0.0,6.300000064074993,82.99999944120646
2019-06-11 23:00:00+05:30,0.0,0.492,86.21697,21.452501,0.0,6.100000061094761,82.69999942928553
2019-06-12 00:00:00+05:30,0.0,0.491,85.13716,21.3525,0.0,5.900000058114529,81.99999944120646
2019-06-12 01:00:00+05:30,0.0,0.49,83.53672,21.202501,0.0,5.8000000566244125,80.79999939352274
2019-06-12 02:00:00+05:30,0.0,0.49,82.21138,21.0025,0.0,5.60000005364418,79.19999936968088
2019-06-12 03:00:00+05:30,0.0,0.49,81.41938,20.8525,0.0,5.500000052154064,78.19999936968088
2019-06-12 04:00:00+05:30,0.0,0.489,80.3912,20.8025,0.0,5.400000050663948,77.39999935775995
2019-06-12 05:00:00+05:30,0.0,0.468,77.14813,22.4025,0.0,5.200000047683716,75.99999938160181
2019-06-12 06:00:00+05:30,0.0,0.469,74.86328,24.452501,0.0,3.8000000715255737,70.79999957233667
2019-06-12 07:00:00+05:30,0.2,0.469,75.658485,25.0525,0.20000000298023224,2.900000050663948,65.59999947994947
2019-06-12 08:00:00+05:30,0.6,0.473,79.4128,24.6025,0.8000000268220901,3.1000000685453415,61.499999694526196
2019-06-12 09:00:00+05:30,0.1,0.473,75.32154,25.8525,0.9000000283122063,2.9000000581145287,57.69999960064888
2019-06-12 10:00:00+05:30,0.0,0.471,75.27543,27.0025,0.9000000283122063,2.500000052154064,55.399999648332596
2019-06-12 11:00:00+05:30,0.1,0.47,85.347176,25.952501,1.0000000298023224,2.200000047683716,53.69999969750643
2019-06-12 12:00:00+05:30,0.1,0.469,74.80228,26.9025,1.1000000312924385,2.000000037252903,52.3999997228384
2019-06-12 13:00:00+05:30,0.1,0.468,70.16545,27.0025,1.0000000298023224,1.9000000357627869,50.99999972432852
2019-06-12 14:00:00+05:30,0.2,0.468,73.10993,26.2525,0.6000000089406967,1.600000038743019,48.399999774992466
2019-06-12 15:00:00+05:30,0.2,0.468,75.584755,26.0525,0.7000000104308128,1.600000038743019,47.89999978989363
2019-06-12 16:00:00+05:30,0.1,0.468,78.125824,25.7525,0.800000011920929,1.7000000402331352,47.0999998152256
2019-06-12 17:00:00+05:30,0.0,0.469,84.01258,25.452501,0.7000000104308128,1.7000000402331352,46.0999998152256
2019-06-12 18:00:00+05:30,0.0,0.469,93.826164,23.1525,0.6000000089406967,1.7000000402331352,45.69999980926514
2019-06-12 19:00:00+05:30,0.0,0.469,91.54228,22.8025,0.5000000074505806,1.7000000402331352,44.799999833106995
2019-06-12 20:00:00+05:30,0.0,0.47,88.502205,22.8025,0.30000000447034836,1.7000000402331352,43.799999833106995
2019-06-12 21:00:00+05:30,0.0,0.47,86.85848,22.5525,0.10000000149011612,1.7000000402331352,42.89999985694885
2019-06-12 22:00:00+05:30,0.0,0.47,86.80275,21.952501,0.0,1.7000000402331352,41.99999988079071
2019-06-12 23:00:00+05:30,0.0,0.47,85.72096,21.8525,0.0,1.7000000402331352,40.99999988079071
2019-06-13 00:00:00+05:30,0.0,0.47,88.92243,21.202501,0.0,1.7000000402331352,39.09999990463257
2019-06-13 01:00:00+05:30,0.0,0.47,75.9696,24.0525,0.0,1.7000000402331352,35.0
2019-06-13 02:00:00+05:30,0.0,0.47,82.490425,23.3025,0.0,1.7000000402331352,30.59999990463257
2019-06-13 03:00:00+05:30,0.0,0.47,92.30088,21.2525,0.0,1.7000000402331352,28.0
2019-06-13 04:00:00+05:30,0.0,0.471,88.403625,21.6025,0.0,1.7000000402331352,26.600000023841858
2019-06-13 05:00:00+05:30,0.0,0.461,85.46994,22.0025,0.0,1.7000000402331352,24.800000071525574
2019-06-13 06:00:00+05:30,0.0,0.461,82.87535,24.4025,0.0,1.7000000402331352,22.100000023841858
2019-06-13 07:00:00+05:30,0.0,0.461,77.13054,25.452501,0.0,1.500000037252903,20.300000071525574
2019-06-13 08:00:00+05:30,0.2,0.461,73.36034,26.4025,0.20000000298023224,1.1000000163912773,18.500000074505806
2019-06-13 09:00:00+05:30,0.2,0.461,72.74028,26.702501,0.4000000059604645,1.2000000178813934,16.500000029802322
2019-06-13 10:00:00+05:30,0.6,0.463,75.50481,27.0025,1.0000000298023224,1.8000000417232513,14.500000149011612
2019-06-13 11:00:00+05:30,0.4,0.464,81.00964,27.452501,1.4000000357627869,2.1000000461935997,11.70000010728836
2019-06-13 12:00:00+05:30,0.0,0.462,78.304955,28.6525,1.4000000357627869,2.0000000447034836,10.400000154972076
2019-06-13 13:00:00+05:30,1.1,0.468,79.847084,26.0025,2.5000000596046448,3.0000000670552254,11.400000177323818
2019-06-13 14:00:00+05:30,0.5,0.471,78.73192,26.6525,2.8000000566244125,3.300000064074993,11.800000175833702
2019-06-13 15:00:00+05:30,0.2,0.471,73.71201,27.1525,2.8000000566244125,3.300000064074993,11.900000177323818
2019-06-13 16:00:00+05:30,0.0,0.47,75.656,26.5025,2.2000000327825546,3.200000062584877,11.700000174343586
2019-06-13 17:00:00+05:30,0.0,0.476,88.69171,25.1525,1.8000000268220901,3.200000062584877,11.300000168383121
2019-06-13 18:00:00+05:30,0.3,0.478,92.42833,23.5525,2.100000038743019,3.500000074505806,11.60000018030405
2019-06-13 19:00:00+05:30,0.1,0.479,93.823875,23.1025,1.1000000163912773,3.600000075995922,11.700000181794167
2019-06-13 20:00:00+05:30,0.0,0.479,91.82609,22.8525,0.6000000163912773,3.600000075995922,11.700000181794167
2019-06-13 21:00:00+05:30,0.0,0.478,90.1422,22.702501,0.4000000134110451,3.600000075995922,11.700000181794167
2019-06-13 22:00:00+05:30,0.1,0.478,90.402275,22.452501,0.5000000149011612,3.700000077486038,11.700000181794167
2019-06-13 23:00:00+05:30,0.0,0.478,91.50249,22.1525,0.5000000149011612,3.700000077486038,11.500000178813934
2019-06-14 00:00:00+05:30,0.3,0.48,86.33759,22.702501,0.5000000149011612,4.000000089406967,11.600000187754631
2019-06-14 01:00:00+05:30,0.7,0.488,93.48865,22.0525,1.1000000014901161,4.700000077486038,12.200000174343586
2019-06-14 02:00:00+05:30,0.8,0.496,97.27965,21.5525,1.900000013411045,5.500000089406967,12.800000183284283
2019-06-14 03:00:00+05:30,0.1,0.495,97.2725,21.202501,2.000000014901161,5.600000090897083,12.800000183284283
2019-06-14 04:00:00+05:30,0.0,0.493,92.87927,21.3525,1.900000013411045,5.600000090897083,12.700000181794167
2019-06-14 05:00:00+05:30,0.0,0.476,92.03286,21.5525,1.900000013411045,5.600000090897083,12.500000178813934
2019-06-14 06:00:00+05:30,0.4,0.48,94.36441,22.3025,2.0000000074505806,6.000000096857548,11.500000208616257
2019-06-14 07:00:00+05:30,0.2,0.482,98.495834,22.9025,1.5000000223517418,6.20000009983778,10.600000187754631
2019-06-14 08:00:00+05:30,0.3,0.483,99.697235,22.7525,1.0000000223517418,6.300000108778477,10.500000193715096
2019-06-14 09:00:00+05:30,0.5,0.485,98.49473,22.8025,1.4000000208616257,6.6000001057982445,10.700000181794167
2019-06-14 10:00:00+05:30,0.5,0.489,97.90367,23.1525,1.9000000208616257,6.500000081956387,10.800000175833702
2019-06-14 11:00:00+05:30,0.8,0.495,93.26331,23.3025,2.7000000327825546,6.900000087916851,11.200000181794167
2019-06-14 12:00:00+05:30,0.6,0.496,97.00601,22.6525,2.900000050663948,7.500000111758709,11.500000193715096
2019-06-14 13:00:00+05:30,0.5,0.498,94.10162,22.9025,3.200000047683716,6.900000087916851,11.800000190734863
2019-06-14 14:00:00+05:30,0.5,0.499,88.00582,23.3525,3.400000035762787,6.900000087916851,11.800000190734863
2019-06-14 15:00:00+05:30,0.5,0.5,97.59484,22.452501,3.400000035762787,7.200000084936619,12.100000187754631
2019-06-14 16:00:00+05:30,1.9,0.517,99.39298,22.2525,4.800000011920929,9.100000061094761,14.000000163912773
2019-06-14 17:00:00+05:30,2.8,0.496,98.19132,22.452501,6.799999952316284,11.900000013411045,16.800000116229057
2019-06-14 18:00:00+05:30,0.0,0.494,98.78919,22.2525,6.199999928474426,11.600000001490116,16.800000116229057
2019-06-14 19:00:00+05:30,0.0,0.492,98.18729,22.1525,5.699999928474426,11.5,16.800000116229057
2019-06-14 20:00:00+05:30,0.0,0.491,99.08796,21.8525,5.199999928474426,11.5,16.800000116229057
2019-06-14 21:00:00+05:30,0.0,0.49,99.08727,21.7525,4.699999928474426,11.5,16.800000116229057
2019-06-14 22:00:00+05:30,0.0,0.488,99.08452,21.3525,2.799999952316284,11.399999998509884,16.800000116229057
2019-06-14 23:00:00+05:30,0.0,0.488,98.17502,21.2525,0.0,11.399999998509884,16.800000116229057
2019-06-15 00:00:00+05:30,0.0,0.487,97.27351,21.2525,0.0,11.099999986588955,16.800000116229057
2019-06-15 01:00:00+05:30,0.1,0.486,98.77457,20.6525,0.10000000149011612,10.5,16.900000117719173
2019-06-15 02:00:00+05:30,0.2,0.488,97.86413,20.6525,0.30000000447034836,9.899999991059303,17.100000120699406
2019-06-15 03:00:00+05:30,0.2,0.49,98.16816,20.7525,0.5000000074505806,9.99999999254942,17.300000123679638
2019-06-15 04:00:00+05:30,0.1,0.489,94.01887,21.0025,0.6000000089406967,10.099999994039536,17.400000125169754
2019-06-15 05:00:00+05:30,0.3,0.511,93.45038,21.2525,0.9000000208616257,10.400000005960464,17.700000137090683
2019-06-15 06:00:00+05:30,0.0,0.505,91.25903,22.7525,0.9000000208616257,10.0,17.700000137090683
2019-06-15 07:00:00+05:30,0.0,0.501,85.373924,23.6525,0.8000000193715096,9.799999997019768,17.50000013411045
2019-06-15 08:00:00+05:30,0.3,0.5,87.23548,23.7525,0.9000000283122063,9.799999997019768,17.200000122189522
2019-06-15 09:00:00+05:30,0.5,0.5,93.87537,24.2525,1.200000025331974,9.799999997019768,17.600000120699406
2019-06-15 10:00:00+05:30,2.1,0.514,94.159386,24.2525,3.1999999284744263,11.399999901652336,19.700000025331974
2019-06-15 11:00:00+05:30,1.8,0.506,88.111084,24.6025,4.6999998688697815,12.399999842047691,21.399999976158142
2019-06-15 12:00:00+05:30,2.8,0.518,86.28847,24.952501,7.499999821186066,14.599999770522118,24.09999992698431
2019-06-15 13:00:00+05:30,4.2,0.514,87.0734,24.9025,11.699999630451202,18.299999579787254,28.19999973475933
2019-06-15 14:00:00+05:30,4.1,0.52,89.98426,24.3525,15.499999523162842,21.899999484419823,32.09999963641167
2019-06-15 15:00:00+05:30,2.0,0.506,96.439125,23.5025,16.999999523162842,23.399999484419823,33.899999633431435
2019-06-15 16:00:00+05:30,2.4,0.498,99.09513,22.9025,17.299999713897705,23.899999603629112,36.19999972730875
2019-06-15 17:00:00+05:30,3.3,0.518,98.48682,22.1025,18.799999713897705,24.399999603629112,39.499999679625034
2019-06-15 18:00:00+05:30,2.2,0.508,99.39115,21.8525,18.199999809265137,26.599999651312828,41.69999972730875
2019-06-15 19:00:00+05:30,1.5,0.518,99.39115,21.8525,15.5,28.099999651312828,43.19999972730875
2019-06-15 20:00:00+05:30,1.0,0.519,99.08727,21.7525,12.400000095367432,29.099999651312828,44.19999972730875
2019-06-15 21:00:00+05:30,0.4,0.515,99.390015,21.6025,10.800000101327896,29.499999657273293,44.599999733269215
2019-06-15 22:00:00+05:30,0.2,0.512,99.694496,21.5525,8.600000008940697,29.699999660253525,44.79999973624945
2019-06-15 23:00:00+05:30,0.7,0.516,100.0,21.5525,6.000000044703484,30.399999648332596,45.49999972432852
2019-06-16 00:00:00+05:30,1.9,0.501,99.69436,21.5025,5.69999997317791,32.29999962449074,47.39999970048666
2019-06-16 01:00:00+05:30,5.4,0.519,99.69415,21.4025,9.600000068545341,37.59999971836805,52.79999979585409
2019-06-16 02:00:00+05:30,7.4,0.517,99.694016,21.3525,16.000000163912773,44.79999981075525,60.19999989122152
2019-06-16 03:00:00+05:30,2.1,0.507,100.0,21.1025,17.700000062584877,46.69999971240759,62.29999979585409
2019-06-16 04:00:00+05:30,1.3,0.516,100.0,21.0025,18.80000001192093,47.89999966323376,63.599999748170376
2019-06-16 05:00:00+05:30,0.5,0.52,98.47082,20.702501,18.600000023841858,48.09999965131283,64.09999974817038
2019-06-16 06:00:00+05:30,0.6,0.495,99.69391,21.3025,17.300000071525574,48.699999675154686,64.69999977201223
2019-06-16 07:00:00+05:30,0.4,0.499,99.69458,21.6025,12.299999982118607,49.09999968111515,65.0999997779727
2019-06-16 08:00:00+05:30,0.6,0.502,100.0,22.3525,5.499999910593033,49.39999969303608,65.49999979883432
2019-06-16 09:00:00+05:30,0.4,0.503,100.0,22.952501,3.800000011920929,49.299999698996544,65.69999980181456
2019-06-16 10:00:00+05:30,0.4,0.504,95.86877,23.9025,2.9000000655651093,47.59999980032444,65.49999978393316
2019-06-16 11:00:00+05:30,0.4,0.503,93.87094,24.1525,2.8000000715255737,46.19999985396862,65.49999978393316
2019-06-16 12:00:00+05:30,1.3,0.509,84.65968,24.3025,3.5,44.69999985396862,66.79999973624945
2019-06-16 13:00:00+05:30,0.5,0.509,83.39613,24.5025,3.5999999940395355,41.000000044703484,66.19999971240759
2019-06-16 14:00:00+05:30,1.6,0.517,95.85962,23.6025,4.5999999940395355,38.50000016391277,67.29999973624945
2019-06-16 15:00:00+05:30,4.5,0.508,97.906006,23.3025,8.699999988079071,41.00000016391277,71.59999973326921
2019-06-16 16:00:00+05:30,1.5,0.517,97.609116,23.2525,9.799999982118607,40.10000006854534,73.09999973326921
2019-06-16 17:00:00+05:30,1.7,0.516,97.60111,22.8025,11.100000023841858,38.50000016391277,74.79999978095293
2019-06-16 18:00:00+05:30,0.7,0.516,99.09138,22.3525,10.500000059604645,37.00000010430813,75.19999975711107
2019-06-16 19:00:00+05:30,0.8,0.517,99.09069,22.2525,10.800000071525574,36.30000011622906,75.89999976754189
2019-06-16 20:00:00+05:30,1.7,0.501,99.39298,22.2525,10.900000095367432,37.00000016391277,77.5999998152256
2019-06-16 21:00:00+05:30,2.0,0.518,99.39298,22.2525,8.400000095367432,38.60000015795231,79.5999998152256
2019-06-16 22:00:00+05:30,2.8,0.511,99.39161,21.952501,9.700000047683716,41.20000010728836,82.29999976605177
2019-06-16 23:00:00+05:30,1.2,0.517,100.0,21.7525,9.200000047683716,41.700000166893005,83.49999981373549
2019-06-17 00:00:00+05:30,1.8,0.506,99.69474,21.6525,10.300000011920929,41.60000014305115,84.99999975413084
2019-06-17 01:00:00+05:30,2.3,0.494,100.0,21.2525,11.799999952316284,38.5,86.59999971836805
2019-06-17 02:00:00+05:30,2.5,0.517,99.69365,21.202501,12.599999904632568,33.59999990463257,88.29999970644712
2019-06-17 03:00:00+05:30,4.2,0.514,100.0,21.0025,14.799999713897705,35.69999980926514,92.39999951422215
2019-06-17 04:00:00+05:30,4.1,0.511,100.0,20.952501,16.09999966621399,38.49999976158142,96.49999941885471
2019-06-17 05:00:00+05:30,2.2,0.514,98.776375,20.8525,17.09999966621399,40.19999980926514,98.69999946653843
2019-06-17 06:00:00+05:30,0.2,0.51,95.7934,21.452501,15.499999716877937,39.79999978840351,98.4999994635582
2019-06-17 07:00:00+05:30,0.3,0.508,89.03265,22.6025,13.499999776482582,39.699999794363976,98.5999994724989
2019-06-17 08:00:00+05:30,0.4,0.507,83.29896,23.6525,11.399999782443047,39.49999977648258,98.69999946653843
2019-06-17 09:00:00+05:30,0.7,0.508,80.10199,24.2525,7.899999961256981,39.79999975860119,98.8999994546175
2019-06-17 10:00:00+05:30,0.6,0.508,88.885796,24.202501,4.4000000804662704,39.99999977648258,98.99999947845936
2019-06-17 11:00:00+05:30,0.6,0.508,81.13934,24.6025,2.8000000566244125,40.199999794363976,98.79999949038029
2019-06-17 12:00:00+05:30,0.3,0.507,79.05843,25.5525,2.9000000655651093,39.19999985396862,98.49999947845936
2019-06-17 13:00:00+05:30,0.6,0.507,78.86629,25.9025,3.200000077486038,39.29999987781048,98.59999950230122
2019-06-17 14:00:00+05:30,0.5,0.507,82.20731,25.1525,3.3000000715255737,38.19999985396862,98.59999950230122
2019-06-17 15:00:00+05:30,0.5,0.508,85.4701,24.6025,3.1000000834465027,34.19999985396862,98.59999950230122
2019-06-17 16:00:00+05:30,0.2,0.507,88.909355,24.5025,2.700000062584877,32.89999985694885,96.8999995291233
2019-06-17 17:00:00+05:30,0.2,0.511,96.14889,23.5525,2.3000000417232513,31.39999981224537,94.29999957978725
2019-06-17 18:00:00+05:30,0.0,0.508,96.988144,21.8525,2.0000000298023224,30.699999824166298,94.29999957978725
2019-06-17 19:00:00+05:30,0.0,0.505,90.74416,23.4025,1.4000000059604645,29.89999981224537,94.29999957978725
2019-06-17 20:00:00+05:30,0.1,0.504,92.65692,22.5525,1.0000000074505806,28.29999976605177,94.39999958127737
2019-06-17 21:00:00+05:30,0.4,0.505,93.50762,22.452501,0.9000000134110451,26.699999772012234,94.79999958723783
2019-06-17 22:00:00+05:30,0.6,0.508,97.88164,21.7525,1.3000000342726707,24.499999843537807,95.39999961107969
2019-06-17 23:00:00+05:30,0.2,0.507,98.17502,21.2525,1.3000000342726707,23.499999798834324,95.59999961405993
2019-06-18 00:00:00+05:30,0.6,0.51,98.170876,20.952501,1.9000000581145287,22.299999870359898,96.19999963790178
2019-06-18 01:00:00+05:30,0.5,0.511,98.47658,21.202501,2.4000000581145287,20.499999918043613,96.59999963641167
2019-06-18 02:00:00+05:30,0.3,0.51,97.56502,20.8025,2.6000000685453415,18.299999929964542,96.69999964535236
2019-06-18 03:00:00+05:30,0.2,0.508,96.957664,20.5025,2.4000000655651093,14.300000123679638,96.69999964535236
2019-06-18 04:00:00+05:30,0.0,0.506,96.95424,20.3525,1.8000000417232513,10.20000021904707,96.59999964386225
2019-06-18 05:00:00+05:30,0.0,0.509,92.897446,21.702501,1.600000038743019,8.000000171363354,96.29999963194132
